transaction_id,customer_id,date,merchant,category,transaction_type,amount,payment_method,status
TXN-201891,CUST-1029,2026-04-26,Starbucks,Food & Dining,DEBIT,7913.86,Credit Card,SUCCESS
TXN-201892,CUST-1029,2026-08-12,Spotify,Entertainment,DEBIT,4579.92,UPI,SUCCESS
TXN-201893,CUST-1116,2026-06-03,Zomato,Food & Dining,DEBIT,6065.06,Net Banking,SUCCESS
TXN-201894,CUST-1051,2026-07-14,Croma,Shopping,DEBIT,4656.54,Debit Card,SUCCESS
TXN-201895,CUST-1118,2026-04-09,Jio,Bills & Utilities,DEBIT,2469.67,Credit Card,SUCCESS
TXN-201896,CUST-1118,2026-06-28,Blinkit,Food & Dining,DEBIT,6762.36,Debit Card,SUCCESS
TXN-201897,CUST-1046,2026-03-26,Udemy,Education,DEBIT,2998.04,UPI,SUCCESS
TXN-201898,CUST-1062,2026-08-04,PharmEasy,Healthcare,DEBIT,1650.03,Credit Card,SUCCESS
TXN-201899,CUST-1075,2026-03-28,Domino's,Food & Dining,DEBIT,1950.24,Net Banking,SUCCESS
TXN-201900,CUST-1120,2026-06-23,MedPlus,Healthcare,DEBIT,4458.98,UPI,SUCCESS
TXN-201901,CUST-1118,2026-05-25,Metro,Travel,DEBIT,5306.58,Net Banking,SUCCESS
TXN-201902,CUST-1117,2026-02-21,Blinkit,Food & Dining,DEBIT,139.02,Debit Card,SUCCESS
TXN-201903,CUST-1111,2026-06-16,Myntra,Shopping,DEBIT,2340.68,Debit Card,SUCCESS
TXN-201904,CUST-1033,2026-05-24,Domino's,Food & Dining,DEBIT,2884.37,Debit Card,SUCCESS
TXN-201905,CUST-1110,2026-06-04,Croma,Shopping,DEBIT,7388.73,Debit Card,SUCCESS
TXN-201906,CUST-1006,2026-02-28,Domino's,Food & Dining,DEBIT,4521.82,UPI,SUCCESS
TXN-201907,CUST-1040,2026-07-03,YouTube Premium,Entertainment,DEBIT,335.52,Net Banking,SUCCESS
TXN-201908,CUST-1063,2026-07-15,Amazon,Shopping,DEBIT,5162.74,UPI,SUCCESS
TXN-201909,CUST-1043,2026-06-28,Rapido,Travel,DEBIT,7290.15,UPI,SUCCESS
TXN-201910,CUST-1064,2026-02-24,Amazon,Shopping,DEBIT,7387.63,UPI,SUCCESS
TXN-201911,CUST-1101,2026-08-07,Haldiram's,Food & Dining,DEBIT,547.28,Debit Card,SUCCESS
TXN-201912,CUST-1020,2026-04-04,Flipkart,Shopping,DEBIT,7123.2,UPI,SUCCESS
TXN-201913,CUST-1003,2026-06-10,Blinkit,Food & Dining,DEBIT,1181.52,Net Banking,SUCCESS
TXN-201914,CUST-1018,2026-01-27,Spotify,Entertainment,DEBIT,7282.9,UPI,SUCCESS
TXN-201915,CUST-1094,2026-05-08,Electricity Board,Bills & Utilities,DEBIT,4573.38,Credit Card,SUCCESS
TXN-201916,CUST-1057,2026-03-27,Domino's,Food & Dining,DEBIT,5503.42,Debit Card,SUCCESS
TXN-201917,CUST-1007,2026-05-29,Amazon,Shopping,DEBIT,1211.3,UPI,SUCCESS
TXN-201918,CUST-1010,2026-06-24,Electricity Board,Bills & Utilities,DEBIT,6721.07,Debit Card,SUCCESS
TXN-201919,CUST-1015,2026-06-04,Starbucks,Food & Dining,DEBIT,3194.69,Credit Card,PENDING
TXN-201920,CUST-1035,2026-04-21,BookMyShow,Entertainment,DEBIT,1617.53,UPI,SUCCESS
TXN-201921,CUST-1105,2026-01-17,Zomato,Food & Dining,DEBIT,5246.92,Net Banking,SUCCESS
TXN-201922,CUST-1097,2026-07-26,Decathlon,Shopping,DEBIT,680.02,UPI,SUCCESS
TXN-201923,CUST-1045,2026-02-22,Amazon,Shopping,DEBIT,5635.47,UPI,SUCCESS
TXN-201924,CUST-1092,2026-02-08,Myntra,Shopping,DEBIT,7253.99,UPI,SUCCESS
TXN-201925,CUST-1035,2026-06-08,Uber,Travel,DEBIT,3964.68,Net Banking,SUCCESS
TXN-201926,CUST-1024,2026-01-30,Jio,Bills & Utilities,DEBIT,4423.53,Credit Card,SUCCESS
TXN-201927,CUST-1033,2026-03-14,BookMyShow,Entertainment,DEBIT,7229.28,Net Banking,SUCCESS
TXN-201928,CUST-1071,2026-03-22,Rapido,Travel,DEBIT,1871.86,Credit Card,SUCCESS
TXN-201929,CUST-1032,2026-04-23,Blinkit,Food & Dining,DEBIT,856.15,Net Banking,SUCCESS
TXN-201930,CUST-1067,2026-07-24,Myntra,Shopping,DEBIT,1879.83,UPI,SUCCESS
TXN-201931,CUST-1112,2026-04-14,Swiggy,Food & Dining,DEBIT,3901.93,Net Banking,SUCCESS
TXN-201932,CUST-1026,2026-05-15,Flipkart,Shopping,DEBIT,3875.67,Credit Card,SUCCESS
TXN-201933,CUST-1045,2026-02-21,Spotify,Entertainment,DEBIT,5039.75,Credit Card,SUCCESS
TXN-201934,CUST-1012,2026-07-19,Blinkit,Food & Dining,DEBIT,103.26,Debit Card,SUCCESS
TXN-201935,CUST-1101,2026-01-04,Spotify,Entertainment,DEBIT,3656.24,Debit Card,SUCCESS
TXN-201936,CUST-1021,2026-01-05,Haldiram's,Food & Dining,DEBIT,6785.23,Credit Card,SUCCESS
TXN-201937,CUST-1032,2026-01-06,Starbucks,Food & Dining,DEBIT,1065.49,Credit Card,SUCCESS
TXN-201938,CUST-1074,2026-01-04,Coursera,Education,DEBIT,3979.37,UPI,SUCCESS
TXN-201939,CUST-1099,2026-03-17,Zomato,Food & Dining,DEBIT,5761.51,Credit Card,SUCCESS
TXN-201940,CUST-1078,2026-05-17,Starbucks,Food & Dining,DEBIT,2144.69,Debit Card,SUCCESS
TXN-201941,CUST-1052,2026-02-16,MakeMyTrip,Travel,DEBIT,7347.1,Debit Card,SUCCESS
TXN-201942,CUST-1108,2026-07-06,Blinkit,Food & Dining,DEBIT,5282.62,UPI,SUCCESS
TXN-201943,CUST-1056,2026-05-17,MedPlus,Healthcare,DEBIT,1414.48,Net Banking,SUCCESS
TXN-201944,CUST-1077,2026-01-01,Swiggy,Food & Dining,DEBIT,2247.2,Debit Card,SUCCESS
TXN-201945,CUST-1083,2026-01-08,Ajio,Shopping,DEBIT,3318.61,Debit Card,SUCCESS
TXN-201946,CUST-1102,2026-06-11,Croma,Shopping,DEBIT,3218.62,Credit Card,SUCCESS
TXN-201947,CUST-1093,2026-07-07,Rapido,Travel,DEBIT,795.76,Net Banking,SUCCESS
TXN-201948,CUST-1005,2026-07-09,Electricity Board,Bills & Utilities,DEBIT,6909.17,Net Banking,SUCCESS
TXN-201949,CUST-1011,2026-08-02,Training Institute,Education,DEBIT,2055.87,Debit Card,SUCCESS
TXN-201950,CUST-1039,2026-03-05,Haldiram's,Food & Dining,DEBIT,3399.44,Net Banking,SUCCESS
TXN-201951,CUST-1041,2026-01-10,Netflix,Entertainment,DEBIT,527.65,Net Banking,SUCCESS
TXN-201952,CUST-1120,2026-04-23,Water Bill,Bills & Utilities,DEBIT,4001.87,UPI,PENDING
TXN-201953,CUST-1108,2026-06-24,IRCTC,Travel,DEBIT,2328.53,Net Banking,SUCCESS
TXN-201954,CUST-1101,2026-05-18,Zomato,Food & Dining,DEBIT,4892.1,Debit Card,SUCCESS
TXN-201955,CUST-1066,2026-07-01,Swiggy,Food & Dining,DEBIT,3955.85,Credit Card,SUCCESS
TXN-201956,CUST-1104,2026-07-23,Flipkart,Shopping,DEBIT,3584.56,UPI,SUCCESS
TXN-201957,CUST-1003,2026-01-23,Starbucks,Food & Dining,DEBIT,501.76,Net Banking,SUCCESS
TXN-201958,CUST-1018,2026-08-10,Starbucks,Food & Dining,DEBIT,2633.65,UPI,SUCCESS
TXN-201959,CUST-1102,2026-06-26,Airtel,Bills & Utilities,DEBIT,1021.89,Credit Card,SUCCESS
TXN-201960,CUST-1120,2026-04-12,Ola,Travel,DEBIT,2069.76,Debit Card,SUCCESS
TXN-201961,CUST-1068,2026-02-16,Jio,Bills & Utilities,DEBIT,7663.68,Debit Card,SUCCESS
TXN-201962,CUST-1054,2026-03-03,Swiggy,Food & Dining,DEBIT,1978.49,Debit Card,SUCCESS
TXN-201963,CUST-1028,2026-03-10,Myntra,Shopping,DEBIT,2849.63,Credit Card,SUCCESS
TXN-201964,CUST-1033,2026-01-02,Swiggy,Food & Dining,DEBIT,2539.59,Debit Card,SUCCESS
TXN-201965,CUST-1103,2026-06-07,Water Bill,Bills & Utilities,DEBIT,4390.59,Credit Card,SUCCESS
TXN-201966,CUST-1019,2026-03-30,Starbucks,Food & Dining,DEBIT,1742.4,Credit Card,SUCCESS
TXN-201967,CUST-1012,2026-06-07,Starbucks,Food & Dining,DEBIT,3900.21,Net Banking,SUCCESS
TXN-201968,CUST-1058,2026-05-30,BookMyShow,Entertainment,DEBIT,1777.24,UPI,SUCCESS
TXN-201969,CUST-1038,2026-04-03,Flipkart,Shopping,DEBIT,760.73,Debit Card,SUCCESS
TXN-201970,CUST-1109,2026-03-06,Amazon,Shopping,DEBIT,6770.41,Debit Card,SUCCESS
TXN-201971,CUST-1031,2026-02-13,Apollo Pharmacy,Healthcare,DEBIT,4827.18,Net Banking,SUCCESS
TXN-201972,CUST-1111,2026-01-23,Bookstore,Education,DEBIT,1869.83,UPI,SUCCESS
TXN-201973,CUST-1070,2026-02-23,1mg,Healthcare,DEBIT,7665.27,Debit Card,SUCCESS
TXN-201974,CUST-1023,2026-04-14,Starbucks,Food & Dining,DEBIT,2249.56,Credit Card,SUCCESS
TXN-201975,CUST-1103,2026-04-23,YouTube Premium,Entertainment,DEBIT,7190.24,Credit Card,SUCCESS
TXN-201976,CUST-1120,2026-07-10,Ola,Travel,DEBIT,4943.86,Debit Card,SUCCESS
TXN-201977,CUST-1074,2026-02-25,MedPlus,Healthcare,DEBIT,6370.86,Credit Card,SUCCESS
TXN-201978,CUST-1063,2026-06-26,Ajio,Shopping,DEBIT,4087.17,Net Banking,PENDING
TXN-201979,CUST-1106,2026-04-05,Indane Gas,Bills & Utilities,DEBIT,7241.93,Debit Card,SUCCESS
TXN-201980,CUST-1103,2026-04-07,Domino's,Food & Dining,DEBIT,5711.49,UPI,SUCCESS
TXN-201981,CUST-1076,2026-07-16,Domino's,Food & Dining,DEBIT,6224.14,Credit Card,SUCCESS
TXN-201982,CUST-1079,2026-04-07,Uber,Travel,DEBIT,3499.75,Credit Card,SUCCESS
TXN-201983,CUST-1105,2026-03-19,Blinkit,Food & Dining,DEBIT,3114.85,Debit Card,SUCCESS
TXN-201984,CUST-1058,2026-06-21,Starbucks,Food & Dining,DEBIT,1316.22,Credit Card,SUCCESS
TXN-201985,CUST-1050,2026-02-07,Blinkit,Food & Dining,DEBIT,7447.23,Net Banking,SUCCESS
TXN-201986,CUST-1108,2026-02-07,Coursera,Education,DEBIT,7509.71,UPI,SUCCESS
TXN-201987,CUST-1086,2026-05-09,Bookstore,Education,DEBIT,5425.8,Net Banking,SUCCESS
TXN-201988,CUST-1043,2026-03-18,Swiggy,Food & Dining,DEBIT,2130.23,Credit Card,SUCCESS
TXN-201989,CUST-1090,2026-06-12,Swiggy,Food & Dining,DEBIT,5893.74,UPI,SUCCESS
TXN-201990,CUST-1102,2026-04-19,Metro,Travel,DEBIT,2302.38,Net Banking,SUCCESS
TXN-201991,CUST-1073,2026-04-30,Indane Gas,Bills & Utilities,DEBIT,6998.58,Debit Card,SUCCESS
TXN-201992,CUST-1087,2026-07-26,Swiggy,Food & Dining,DEBIT,1754.79,UPI,SUCCESS
TXN-201993,CUST-1038,2026-02-25,Udemy,Education,DEBIT,2539.83,Debit Card,PENDING
TXN-201994,CUST-1026,2026-07-13,Uber,Travel,DEBIT,4228.78,Credit Card,SUCCESS
TXN-201995,CUST-1110,2026-03-27,Ajio,Shopping,DEBIT,7180.63,Net Banking,SUCCESS
TXN-201996,CUST-1007,2026-02-12,Amazon,Shopping,DEBIT,3691.82,UPI,SUCCESS
TXN-201997,CUST-1020,2026-02-19,Spotify,Entertainment,DEBIT,615.75,Debit Card,SUCCESS
TXN-201998,CUST-1092,2026-05-23,Indane Gas,Bills & Utilities,DEBIT,7908.58,UPI,SUCCESS
TXN-201999,CUST-1026,2026-07-23,Swiggy,Food & Dining,DEBIT,6784.62,Debit Card,SUCCESS
TXN-202000,CUST-1078,2026-01-18,Metro,Travel,DEBIT,3862.77,Net Banking,SUCCESS
TXN-202001,CUST-1063,2026-03-28,Haldiram's,Food & Dining,DEBIT,4385.83,UPI,SUCCESS
TXN-202002,CUST-1071,2026-08-13,Zomato,Food & Dining,DEBIT,1405.85,Credit Card,SUCCESS
TXN-202003,CUST-1101,2026-06-16,Spotify,Entertainment,DEBIT,6116.94,Credit Card,PENDING
TXN-202004,CUST-1013,2026-01-23,Electricity Board,Bills & Utilities,DEBIT,5678.31,UPI,SUCCESS
TXN-202005,CUST-1067,2026-08-06,Ola,Travel,DEBIT,951.11,Debit Card,SUCCESS
TXN-202006,CUST-1004,2026-01-04,Training Institute,Education,DEBIT,1696.99,Credit Card,SUCCESS
TXN-202007,CUST-1061,2026-05-31,BookMyShow,Entertainment,DEBIT,4512.01,Credit Card,SUCCESS
TXN-202008,CUST-1078,2026-05-09,1mg,Healthcare,DEBIT,4099.93,UPI,SUCCESS
TXN-202009,CUST-1031,2026-02-03,Domino's,Food & Dining,DEBIT,2620.71,Net Banking,SUCCESS
TXN-202010,CUST-1075,2026-07-26,Flipkart,Shopping,DEBIT,3345.57,Net Banking,SUCCESS
TXN-202011,CUST-1033,2026-03-05,Blinkit,Food & Dining,DEBIT,5810.83,UPI,SUCCESS
TXN-202012,CUST-1091,2026-04-16,Jio,Bills & Utilities,DEBIT,4488.01,Net Banking,SUCCESS
TXN-202013,CUST-1038,2026-02-17,MakeMyTrip,Travel,DEBIT,425.06,Net Banking,SUCCESS
TXN-202014,CUST-1078,2026-04-27,Myntra,Shopping,DEBIT,4025.06,UPI,SUCCESS
TXN-202015,CUST-1002,2026-06-12,Myntra,Shopping,DEBIT,1298.41,Net Banking,SUCCESS
TXN-202016,CUST-1007,2026-06-17,Flipkart,Shopping,DEBIT,824.4,UPI,SUCCESS
TXN-202017,CUST-1069,2026-02-02,Domino's,Food & Dining,DEBIT,5707.37,UPI,SUCCESS
TXN-202018,CUST-1115,2026-04-05,MakeMyTrip,Travel,DEBIT,5553.71,Debit Card,SUCCESS
TXN-202019,CUST-1060,2026-02-27,IRCTC,Travel,DEBIT,3945.94,UPI,SUCCESS
TXN-202020,CUST-1070,2026-02-24,Croma,Shopping,DEBIT,1420.6,Net Banking,SUCCESS
TXN-202021,CUST-1075,2026-06-12,Zomato,Food & Dining,DEBIT,3660.34,UPI,SUCCESS
TXN-202022,CUST-1110,2026-08-16,IRCTC,Travel,DEBIT,2249.87,Net Banking,SUCCESS
TXN-202023,CUST-1091,2026-08-04,MakeMyTrip,Travel,DEBIT,4629.84,Credit Card,SUCCESS
TXN-202024,CUST-1022,2026-07-11,Zomato,Food & Dining,DEBIT,5372.41,UPI,SUCCESS
TXN-202025,CUST-1075,2026-03-05,Ajio,Shopping,DEBIT,6417.25,Debit Card,SUCCESS
TXN-202026,CUST-1064,2026-06-08,IRCTC,Travel,DEBIT,6334.17,Net Banking,SUCCESS
TXN-202027,CUST-1101,2026-06-25,Decathlon,Shopping,DEBIT,5216.34,Net Banking,SUCCESS
TXN-202028,CUST-1096,2026-06-02,Blinkit,Food & Dining,DEBIT,5840.36,Credit Card,SUCCESS
TXN-202029,CUST-1109,2026-01-30,Swiggy,Food & Dining,DEBIT,3459.95,Debit Card,SUCCESS
TXN-202030,CUST-1034,2026-02-02,Indane Gas,Bills & Utilities,DEBIT,3316.18,UPI,SUCCESS
TXN-202031,CUST-1041,2026-02-09,Amazon,Shopping,DEBIT,805.9,Debit Card,SUCCESS
TXN-202032,CUST-1043,2026-04-10,Coursera,Education,DEBIT,718.68,Credit Card,SUCCESS
TXN-202033,CUST-1047,2026-03-26,Haldiram's,Food & Dining,DEBIT,3227.94,Net Banking,SUCCESS
TXN-202034,CUST-1037,2026-03-29,Jio,Bills & Utilities,DEBIT,3837.89,Net Banking,SUCCESS
TXN-202035,CUST-1005,2026-03-22,PharmEasy,Healthcare,DEBIT,4804.45,Net Banking,SUCCESS
TXN-202036,CUST-1030,2026-07-02,Ola,Travel,DEBIT,7497.52,Debit Card,SUCCESS
TXN-202037,CUST-1071,2026-07-31,Haldiram's,Food & Dining,DEBIT,6131.13,Credit Card,SUCCESS
TXN-202038,CUST-1010,2026-03-08,Uber,Travel,DEBIT,3708.84,Debit Card,SUCCESS
TXN-202039,CUST-1066,2026-03-10,Starbucks,Food & Dining,DEBIT,3409.12,Credit Card,SUCCESS
TXN-202040,CUST-1010,2026-02-13,Haldiram's,Food & Dining,DEBIT,5858.5,Debit Card,SUCCESS
TXN-202041,CUST-1025,2026-01-30,Ola,Travel,DEBIT,2632.37,Debit Card,SUCCESS
TXN-202042,CUST-1118,2026-05-04,Uber,Travel,DEBIT,7954.96,Credit Card,SUCCESS
TXN-202043,CUST-1079,2026-03-02,Flipkart,Shopping,DEBIT,4620.38,UPI,SUCCESS
TXN-202044,CUST-1043,2026-05-15,Croma,Shopping,DEBIT,3490.64,Credit Card,SUCCESS
TXN-202045,CUST-1068,2026-06-15,Ajio,Shopping,DEBIT,1904.69,Net Banking,SUCCESS
TXN-202046,CUST-1008,2026-01-01,1mg,Healthcare,DEBIT,7544.33,Credit Card,SUCCESS
TXN-202047,CUST-1010,2026-03-10,Haldiram's,Food & Dining,DEBIT,3634.69,Net Banking,SUCCESS
TXN-202048,CUST-1046,2026-06-05,Haldiram's,Food & Dining,DEBIT,1305.23,Debit Card,SUCCESS
TXN-202049,CUST-1114,2026-03-22,Haldiram's,Food & Dining,DEBIT,7426.83,Credit Card,SUCCESS
TXN-202050,CUST-1045,2026-04-14,Water Bill,Bills & Utilities,DEBIT,5231.12,Debit Card,SUCCESS
TXN-202051,CUST-1082,2026-07-18,Indane Gas,Bills & Utilities,DEBIT,7556.86,Debit Card,SUCCESS
TXN-202052,CUST-1094,2026-06-26,Apollo Pharmacy,Healthcare,DEBIT,7936.96,Net Banking,SUCCESS
TXN-202053,CUST-1115,2026-08-01,Domino's,Food & Dining,DEBIT,2463.52,Credit Card,SUCCESS
TXN-202054,CUST-1013,2026-06-03,Uber,Travel,DEBIT,2549.28,UPI,SUCCESS
TXN-202055,CUST-1041,2026-02-03,Uber,Travel,DEBIT,5415.09,Net Banking,SUCCESS
TXN-202056,CUST-1034,2026-06-23,Airtel,Bills & Utilities,DEBIT,4314.87,UPI,SUCCESS
TXN-202057,CUST-1108,2026-01-30,Rapido,Travel,DEBIT,822.66,Net Banking,SUCCESS
TXN-202058,CUST-1066,2026-06-29,MakeMyTrip,Travel,DEBIT,7577.69,Credit Card,SUCCESS
TXN-202059,CUST-1078,2026-03-13,Amazon,Shopping,DEBIT,3355.21,Debit Card,SUCCESS
TXN-202060,CUST-1099,2026-05-16,Domino's,Food & Dining,DEBIT,2586.45,UPI,SUCCESS
TXN-202061,CUST-1011,2026-05-14,Uber,Travel,DEBIT,1769.98,Debit Card,SUCCESS
TXN-202062,CUST-1117,2026-06-24,Decathlon,Shopping,DEBIT,5568.62,UPI,SUCCESS
TXN-202063,CUST-1045,2026-04-13,Haldiram's,Food & Dining,DEBIT,6333.5,Credit Card,SUCCESS
TXN-202064,CUST-1070,2026-02-11,Haldiram's,Food & Dining,DEBIT,4187.86,UPI,SUCCESS
TXN-202065,CUST-1083,2026-06-18,YouTube Premium,Entertainment,DEBIT,1106.99,Net Banking,SUCCESS
TXN-202066,CUST-1082,2026-02-28,Rapido,Travel,DEBIT,3731.75,Credit Card,SUCCESS
TXN-202067,CUST-1024,2026-06-29,Starbucks,Food & Dining,DEBIT,821.16,UPI,SUCCESS
TXN-202068,CUST-1090,2026-08-07,Udemy,Education,DEBIT,6662.2,Debit Card,SUCCESS
TXN-202069,CUST-1110,2026-07-02,Croma,Shopping,DEBIT,1978.9,Credit Card,SUCCESS
TXN-202070,CUST-1002,2026-02-27,Metro,Travel,DEBIT,6126.51,Net Banking,SUCCESS
TXN-202071,CUST-1102,2026-03-31,Starbucks,Food & Dining,DEBIT,7279.05,Net Banking,SUCCESS
TXN-202072,CUST-1003,2026-05-26,YouTube Premium,Entertainment,DEBIT,7103.38,UPI,SUCCESS
TXN-202073,CUST-1002,2026-03-04,Decathlon,Shopping,DEBIT,3572.45,UPI,SUCCESS
TXN-202074,CUST-1118,2026-06-02,Apollo Pharmacy,Healthcare,DEBIT,1858.51,Net Banking,SUCCESS
TXN-202075,CUST-1069,2026-03-26,Myntra,Shopping,DEBIT,3459.96,Credit Card,SUCCESS
TXN-202076,CUST-1107,2026-06-06,Myntra,Shopping,DEBIT,3657.0,Net Banking,SUCCESS
TXN-202077,CUST-1054,2026-06-07,YouTube Premium,Entertainment,DEBIT,1055.5,Credit Card,SUCCESS
TXN-202078,CUST-1075,2026-07-12,Indane Gas,Bills & Utilities,DEBIT,7659.17,Credit Card,SUCCESS
TXN-202079,CUST-1057,2026-01-14,Ajio,Shopping,DEBIT,2307.99,Debit Card,SUCCESS
TXN-202080,CUST-1048,2026-02-19,Starbucks,Food & Dining,DEBIT,3056.11,Net Banking,SUCCESS
TXN-202081,CUST-1067,2026-06-19,Amazon,Shopping,DEBIT,5073.51,Debit Card,SUCCESS
TXN-202082,CUST-1067,2026-03-31,Zomato,Food & Dining,DEBIT,4067.75,Credit Card,SUCCESS
TXN-202083,CUST-1034,2026-04-27,Rapido,Travel,DEBIT,4118.91,UPI,SUCCESS
TXN-202084,CUST-1029,2026-04-16,Ola,Travel,DEBIT,1896.7,Net Banking,SUCCESS
TXN-202085,CUST-1109,2026-03-17,Ola,Travel,DEBIT,2994.22,Debit Card,SUCCESS
TXN-202086,CUST-1047,2026-02-13,Jio,Bills & Utilities,DEBIT,959.92,UPI,SUCCESS
TXN-202087,CUST-1092,2026-01-25,Croma,Shopping,DEBIT,1557.34,Credit Card,SUCCESS
TXN-202088,CUST-1100,2026-04-22,Croma,Shopping,DEBIT,5872.2,Debit Card,SUCCESS
TXN-202089,CUST-1079,2026-03-27,Blinkit,Food & Dining,DEBIT,5941.41,Debit Card,SUCCESS
TXN-202090,CUST-1088,2026-03-09,Airtel,Bills & Utilities,DEBIT,293.75,UPI,SUCCESS
TXN-202091,CUST-1031,2026-07-30,Indane Gas,Bills & Utilities,DEBIT,6268.45,Debit Card,SUCCESS
TXN-202092,CUST-1096,2026-06-20,Swiggy,Food & Dining,DEBIT,1438.74,Debit Card,SUCCESS
TXN-202093,CUST-1027,2026-01-25,Starbucks,Food & Dining,DEBIT,1143.36,Credit Card,SUCCESS
TXN-202094,CUST-1068,2026-04-06,Airtel,Bills & Utilities,DEBIT,684.02,UPI,SUCCESS
TXN-202095,CUST-1023,2026-07-07,Croma,Shopping,DEBIT,1550.84,Net Banking,PENDING
TXN-202096,CUST-1055,2026-04-13,Ajio,Shopping,DEBIT,5085.27,Credit Card,SUCCESS
TXN-202097,CUST-1102,2026-08-10,Swiggy,Food & Dining,DEBIT,817.9,Net Banking,SUCCESS
TXN-202098,CUST-1075,2026-01-26,Starbucks,Food & Dining,DEBIT,7501.06,Debit Card,SUCCESS
TXN-202099,CUST-1021,2026-03-24,Netflix,Entertainment,DEBIT,3699.04,UPI,SUCCESS
TXN-202100,CUST-1085,2026-01-20,Swiggy,Food & Dining,DEBIT,2008.81,Credit Card,SUCCESS
TXN-202101,CUST-1096,2026-03-26,Uber,Travel,DEBIT,4492.64,Credit Card,SUCCESS
TXN-202102,CUST-1081,2026-04-07,Swiggy,Food & Dining,DEBIT,1940.06,Credit Card,SUCCESS
TXN-202103,CUST-1093,2026-04-03,MedPlus,Healthcare,DEBIT,4142.32,Credit Card,SUCCESS
TXN-202104,CUST-1054,2026-01-19,MakeMyTrip,Travel,DEBIT,2115.1,Credit Card,SUCCESS
TXN-202105,CUST-1064,2026-04-04,Blinkit,Food & Dining,DEBIT,6140.98,Net Banking,SUCCESS
TXN-202106,CUST-1015,2026-01-15,IRCTC,Travel,DEBIT,6178.1,Net Banking,SUCCESS
TXN-202107,CUST-1100,2026-05-18,Metro,Travel,DEBIT,5023.04,Credit Card,SUCCESS
TXN-202108,CUST-1074,2026-05-15,Netflix,Entertainment,DEBIT,7896.56,Debit Card,SUCCESS
TXN-202109,CUST-1028,2026-05-21,Jio,Bills & Utilities,DEBIT,5990.72,Debit Card,SUCCESS
TXN-202110,CUST-1025,2026-02-09,Bookstore,Education,DEBIT,3932.7,Credit Card,SUCCESS
TXN-202111,CUST-1119,2026-03-10,Domino's,Food & Dining,DEBIT,4038.56,Net Banking,SUCCESS
TXN-202112,CUST-1075,2026-07-15,Flipkart,Shopping,DEBIT,7947.66,UPI,SUCCESS
TXN-202113,CUST-1065,2026-01-12,Jio,Bills & Utilities,DEBIT,7454.53,Debit Card,SUCCESS
TXN-202114,CUST-1081,2026-04-29,Zomato,Food & Dining,DEBIT,4657.44,Credit Card,SUCCESS
TXN-202115,CUST-1042,2026-07-01,Croma,Shopping,DEBIT,6798.38,Debit Card,SUCCESS
TXN-202116,CUST-1086,2026-07-09,Udemy,Education,DEBIT,7146.83,Debit Card,SUCCESS
TXN-202117,CUST-1040,2026-06-29,Ajio,Shopping,DEBIT,611.93,Net Banking,SUCCESS
TXN-202118,CUST-1120,2026-05-16,MakeMyTrip,Travel,DEBIT,1303.34,UPI,SUCCESS
TXN-202119,CUST-1065,2026-02-12,Amazon,Shopping,DEBIT,1491.45,UPI,SUCCESS
TXN-202120,CUST-1054,2026-08-14,Zomato,Food & Dining,DEBIT,5081.32,UPI,SUCCESS
TXN-202121,CUST-1007,2026-05-22,Ajio,Shopping,DEBIT,1426.02,Debit Card,SUCCESS
TXN-202122,CUST-1119,2026-04-29,Haldiram's,Food & Dining,DEBIT,514.86,Debit Card,SUCCESS
TXN-202123,CUST-1104,2026-07-28,MakeMyTrip,Travel,DEBIT,2079.29,Net Banking,SUCCESS
TXN-202124,CUST-1044,2026-05-01,Water Bill,Bills & Utilities,DEBIT,4525.53,Credit Card,SUCCESS
TXN-202125,CUST-1113,2026-07-11,Zomato,Food & Dining,DEBIT,909.03,Debit Card,SUCCESS
TXN-202126,CUST-1012,2026-01-26,Uber,Travel,DEBIT,2927.6,Credit Card,SUCCESS
TXN-202127,CUST-1049,2026-07-16,Flipkart,Shopping,DEBIT,2063.77,Debit Card,SUCCESS
TXN-202128,CUST-1034,2026-02-15,Croma,Shopping,DEBIT,5914.22,Credit Card,SUCCESS
TXN-202129,CUST-1071,2026-04-01,Croma,Shopping,DEBIT,1429.86,Credit Card,SUCCESS
TXN-202130,CUST-1106,2026-07-19,1mg,Healthcare,DEBIT,6971.32,Net Banking,SUCCESS
TXN-202131,CUST-1002,2026-06-08,MakeMyTrip,Travel,DEBIT,5783.82,Credit Card,SUCCESS
TXN-202132,CUST-1106,2026-03-19,Ola,Travel,DEBIT,2655.04,Credit Card,SUCCESS
TXN-202133,CUST-1033,2026-01-06,MedPlus,Healthcare,DEBIT,5215.9,Net Banking,SUCCESS
TXN-202134,CUST-1070,2026-01-10,Ola,Travel,DEBIT,3792.63,Credit Card,SUCCESS
TXN-202135,CUST-1003,2026-03-11,Indane Gas,Bills & Utilities,DEBIT,1911.45,Credit Card,SUCCESS
TXN-202136,CUST-1028,2026-01-05,Metro,Travel,DEBIT,967.78,Credit Card,SUCCESS
TXN-202137,CUST-1099,2026-08-16,Metro,Travel,DEBIT,7958.61,Debit Card,SUCCESS
TXN-202138,CUST-1061,2026-05-17,Flipkart,Shopping,DEBIT,3543.49,Debit Card,SUCCESS
TXN-202139,CUST-1104,2026-05-30,Myntra,Shopping,DEBIT,7384.85,UPI,SUCCESS
